"id","formula_masters_id","equipment_machine_id","equipment_machine_unit","tag_name","em_qty","topic_number","users_id","record_status","created_at","updated_at"
"282","MF2212022","MC009","-","","0","8","","1","2022-12-12 09:22:23","2022-12-12 09:22:23"
"283","MF2212023","EM001","-","","0","2","","1","2022-12-13 06:50:04","2022-12-13 06:50:04"
"284","MF2212023","MC001","-","","0","2","","1","2022-12-13 06:50:09","2022-12-13 06:50:09"
"285","MF2212023","MC002","-","","0","2","","1","2022-12-13 06:50:15","2022-12-13 06:50:15"
"286","MF2212023","MC003","-","","0","2","","1","2022-12-13 06:50:20","2022-12-13 06:50:20"
"287","MF2212023","MC004","-","","0","2","","1","2022-12-13 06:50:27","2022-12-13 06:50:27"
"288","MF2212023","MC009","-","","0","8","","1","2022-12-13 07:16:36","2022-12-13 07:16:36"
"289","MF2212023","MC008","-","","0","8","","1","2022-12-13 07:16:43","2022-12-13 07:16:43"
"290","MF2212023","MC007","-","","0","8","","1","2022-12-13 07:16:48","2022-12-13 07:16:48"
"291","MF2212023","MC006","-","","0","8","","1","2022-12-13 07:16:55","2022-12-13 07:16:55"
"292","MF2212023","MC005","-","","0","8","","1","2022-12-13 07:17:11","2022-12-13 07:17:11"
"293","MF2212024","LT001","-","","1","2","","1","2022-12-14 02:48:46","2022-12-14 02:48:49"
"294","MF2212024","LT002","-","","1","2","","1","2022-12-14 02:49:03","2022-12-14 02:49:22"
"295","MF2212024","MC001","-","","1","2","","1","2022-12-14 02:49:27","2022-12-14 02:49:30"
"296","MF2212024","MC002","-","","1","2","","1","2022-12-14 02:49:33","2022-12-14 02:49:35"
"297","MF2212024","MC003","-","","1","2","","1","2022-12-14 02:49:39","2022-12-14 02:49:41"
"298","MF2212024","MC004","-","","1","2","","1","2022-12-14 02:49:49","2022-12-14 02:49:51"
"299","MF2212024","EM001","-","","1","2","","1","2022-12-14 02:50:00","2022-12-14 02:50:01"
"300","MF2212024","MC005","-","","0","8","","1","2022-12-14 04:28:23","2022-12-14 04:28:23"
"301","MF2212024","MC006","-","","0","8","","1","2022-12-14 04:28:30","2022-12-14 04:28:30"
"302","MF2212024","MC007","-","","0","8","","1","2022-12-14 04:28:36","2022-12-14 04:28:36"
"303","MF2212024","MC008","-","","0","8","","1","2022-12-14 04:28:40","2022-12-14 04:28:40"
"304","MF2212024","MC009","-","","0","8","","1","2022-12-14 04:28:42","2022-12-14 04:28:42"
"305","MF2212025","LT001","-","","0","2","","1","2022-12-17 06:57:19","2022-12-17 06:57:19"
"306","MF2212025","LT002","-","","0","2","","1","2022-12-17 06:57:33","2022-12-17 06:57:33"
"307","MF2212025","MC001","-","","0","2","","1","2022-12-17 06:57:38","2022-12-17 06:57:38"
"308","MF2212025","MC002","-","","0","2","","1","2022-12-17 06:57:48","2022-12-17 06:57:48"
"309","MF2212025","MC003","-","","0","2","","1","2022-12-17 06:57:52","2022-12-17 06:57:52"
"310","MF2212025","MC004","-","","0","2","","1","2022-12-17 06:57:55","2022-12-17 06:57:55"
"311","MF2212025","EM001","-","","0","2","","1","2022-12-17 06:57:58","2022-12-17 06:57:58"
"312","MF2212025","MC005","-","","0","8","","1","2022-12-17 07:26:50","2022-12-17 07:26:50"
"313","MF2212025","MC006","-","","0","8","","1","2022-12-17 07:26:54","2022-12-17 07:26:54"
"314","MF2212025","MC007","-","","0","8","","1","2022-12-17 07:26:58","2022-12-17 07:26:58"
"315","MF2212025","MC008","-","","0","8","","1","2022-12-17 07:27:02","2022-12-17 07:27:02"
"316","MF2212025","MC009","-","","0","8","","1","2022-12-17 07:27:06","2022-12-17 07:27:06"
"317","MF2212026","LT001","-","","0","2","","1","2022-12-17 07:36:21","2022-12-17 07:36:21"
"318","MF2212026","LT002","-","","0","2","","1","2022-12-17 07:36:24","2022-12-17 07:36:24"
"319","MF2212026","MC001","-","","0","2","","1","2022-12-17 07:36:34","2022-12-17 07:36:34"
"320","MF2212026","MC002","-","","0","2","","1","2022-12-17 07:36:35","2022-12-17 07:36:35"
"321","MF2212026","MC003","-","","0","2","","1","2022-12-17 07:36:39","2022-12-17 07:36:39"
"322","MF2212026","MC004","-","","0","2","","1","2022-12-17 07:36:44","2022-12-17 07:36:44"
"323","MF2212026","EM001","-","","0","2","","1","2022-12-17 07:36:47","2022-12-17 07:36:47"
"324","MF2212026","MC005","-","","0","8","","1","2022-12-17 08:32:57","2022-12-17 08:32:57"
"325","MF2212026","MC006","-","","0","8","","1","2022-12-17 08:33:04","2022-12-17 08:33:04"
"326","MF2212026","MC007","-","","0","8","","1","2022-12-17 08:33:13","2022-12-17 08:33:13"
"327","MF2212026","MC008","-","","0","8","","1","2022-12-17 08:33:17","2022-12-17 08:33:17"
"328","MF2212026","MC009","-","","0","8","","1","2022-12-17 08:33:20","2022-12-17 08:33:20"
"329","MF2212027","MC001","-","","0","2","","1","2022-12-19 02:31:11","2022-12-19 02:31:11"
"330","MF2212027","MC002","-","","0","2","","1","2022-12-19 02:31:13","2022-12-19 02:31:13"
"331","MF2212027","MC003","-","","0","2","","1","2022-12-19 02:31:16","2022-12-19 02:31:16"
"332","MF2212027","MC004","-","","0","2","","1","2022-12-19 02:31:19","2022-12-19 02:31:19"
"333","MF2212027","EM001","-","","0","2","","1","2022-12-19 02:31:24","2022-12-19 02:31:24"
"334","MF2212028","MC002","-","","0","2","","1","2022-12-19 02:32:00","2022-12-19 02:32:00"
"335","MF2212028","MC001","-","","0","2","","1","2022-12-19 02:32:05","2022-12-19 02:32:05"
"336","MF2212028","MC003","-","","0","2","","1","2022-12-19 02:32:09","2022-12-19 02:32:09"
"337","MF2212028","MC004","-","","0","2","","1","2022-12-19 02:32:14","2022-12-19 02:32:14"
"338","MF2212028","EM001","-","","0","2","","1","2022-12-19 02:32:23","2022-12-19 02:32:23"
"339","MF2212028","MC005","-","","0","8","","1","2022-12-19 02:46:16","2022-12-19 02:46:16"
"340","MF2212028","MC006","-","","0","8","","1","2022-12-19 02:46:20","2022-12-19 02:46:20"
"341","MF2212028","MC007","-","","0","8","","1","2022-12-19 02:47:38","2022-12-19 02:47:38"
"342","MF2212028","MC008","-","","0","8","","1","2022-12-19 02:47:43","2022-12-19 02:47:43"
"343","MF2212028","MC009","-","","0","8","","1","2022-12-19 02:47:49","2022-12-19 02:47:49"
"344","MF2212029","MC002","-","","1","2","","1","2022-12-19 03:36:12","2025-04-01 02:14:38"
"345","MF2212029","MC001","-","","1","2","","1","2022-12-19 03:36:23","2025-04-01 02:14:39"
"346","MF2212029","MC003","-","","1","2","","1","2022-12-19 03:36:29","2025-04-01 02:14:40"
"347","MF2212029","MC004","-","","1","2","","1","2022-12-19 03:36:34","2025-04-01 02:14:41"
"348","MF2212029","EM001","-","","1","2","","1","2022-12-19 03:36:39","2025-04-01 02:14:42"
"349","MF2212029","MC005","-","","1","8","","1","2022-12-19 04:19:22","2025-04-01 02:14:52"
"350","MF2212029","MC006","-","","1","8","","1","2022-12-19 04:19:26","2025-04-01 02:14:53"
"351","MF2212029","MC007","-","","1","8","","1","2022-12-19 04:19:35","2025-04-01 02:14:54"
"352","MF2212029","MC008","-","","1","8","","1","2022-12-19 04:19:40","2025-04-01 02:14:55"
"353","MF2212029","MC009","-","","1","8","","1","2022-12-19 04:19:45","2025-04-01 02:14:57"
"354","MF2212027","MC005","-","","0","8","","1","2022-12-19 06:17:19","2022-12-19 06:17:19"
"355","MF2212027","MC006","-","","0","8","","1","2022-12-19 06:17:24","2022-12-19 06:17:24"
"356","MF2212027","MC007","-","","0","8","","1","2022-12-19 06:17:28","2022-12-19 06:17:28"
"357","MF2212027","MC008","-","","0","8","","1","2022-12-19 06:17:33","2022-12-19 06:17:33"
"358","MF2212027","MC009","-","","0","8","","1","2022-12-19 06:17:36","2022-12-19 06:17:36"
"359","MF2212030","EM001","-","","1","2","","1","2022-12-20 03:00:22","2022-12-20 03:29:55"
"360","MF2212030","LT001","-","","1","2","","1","2022-12-20 03:00:24","2022-12-20 03:29:37"
"361","MF2212030","LT002","-","","1","2","","1","2022-12-20 03:00:25","2022-12-20 03:29:36"
"362","MF2212030","MC001","-","","1","2","","1","2022-12-20 03:00:27","2022-12-20 03:29:35"
"363","MF2212030","MC002","-","","1","2","","1","2022-12-20 03:00:34","2022-12-20 03:29:35"
"364","MF2212030","MC004","-","","1","2","","1","2022-12-20 03:00:40","2022-12-20 03:29:31"
"365","MF2212030","MC003","-","","3","2","","1","2022-12-20 03:00:41","2022-12-20 03:29:57"
"366","MF2212030","MC005","-","","1","8","","1","2022-12-20 03:29:01","2022-12-20 03:29:19"
"367","MF2212030","MC006","-","","1","8","","1","2022-12-20 03:29:03","2022-12-20 03:29:20"
"368","MF2212030","MC007","-","","1","8","","1","2022-12-20 03:29:07","2022-12-20 03:29:20"
"369","MF2212030","MC008","-","","1","8","","1","2022-12-20 03:29:11","2022-12-20 03:29:21"
"370","MF2212030","MC009","-","","1","8","","1","2022-12-20 03:29:14","2022-12-20 03:29:30"
"371","MF2212032","EM001","-","","1","2","","1","2022-12-22 02:41:07","2022-12-22 04:34:43"
"372","MF2212032","LT001","-","","1","2","","1","2022-12-22 02:41:09","2022-12-22 04:34:41"
"373","MF2212032","LT002","-","","1","2","","1","2022-12-22 02:41:14","2022-12-22 04:34:40"
"374","MF2212032","MC001","-","","1","2","","1","2022-12-22 02:41:16","2022-12-22 04:34:39"
"375","MF2212032","MC002","-","","1","2","","1","2022-12-22 02:41:21","2022-12-22 04:34:38"
"376","MF2212032","MC003","-","","5","2","","1","2022-12-22 02:41:27","2022-12-22 04:34:35"
"377","MF2212032","MC004","-","","1","2","","1","2022-12-22 02:41:30","2022-12-22 04:34:37"
"378","MF2212033","EM001","-","","0","2","","1","2022-12-22 02:58:13","2022-12-22 02:58:13"
"379","MF2212033","LT001","-","","0","2","","1","2022-12-22 02:58:18","2022-12-22 02:58:18"
"380","MF2212033","LT002","-","","0","2","","1","2022-12-22 02:58:20","2022-12-22 02:58:20"
"381","MF2212033","MC001","-","","0","2","","1","2022-12-22 02:58:23","2022-12-22 02:58:23"
"382","MF2212033","MC002","-","","0","2","","1","2022-12-22 02:58:25","2022-12-22 02:58:25"
"383","MF2212033","MC003","-","","0","2","","1","2022-12-22 02:58:38","2022-12-22 02:58:38"
"384","MF2212033","MC004","-","","0","2","","1","2022-12-22 02:58:42","2022-12-22 02:58:42"
"385","MF2212033","MC009","-","","0","8","","1","2022-12-22 03:04:22","2022-12-22 03:04:22"
"386","MF2212033","MC008","-","","0","8","","1","2022-12-22 03:04:24","2022-12-22 03:04:24"
"387","MF2212033","MC007","-","","0","8","","1","2022-12-22 03:04:26","2022-12-22 03:04:26"
"388","MF2212033","MC006","-","","0","8","","1","2022-12-22 03:04:29","2022-12-22 03:04:29"
"389","MF2212033","MC005","-","","0","8","","1","2022-12-22 03:04:43","2022-12-22 03:04:43"
"390","MF2212032","MC009","-","","1","8","","1","2022-12-22 04:28:33","2022-12-22 04:34:56"
"391","MF2212032","MC008","-","","1","8","","1","2022-12-22 04:28:35","2022-12-22 04:34:57"
"392","MF2212032","MC007","-","","1","8","","1","2022-12-22 04:28:38","2022-12-22 04:34:57"
"393","MF2212032","MC006","-","","1","8","","1","2022-12-22 04:28:40","2022-12-22 04:34:58"
"394","MF2212032","MC005","-","","1","8","","1","2022-12-22 04:28:42","2022-12-22 04:34:59"
"395","MF2212034","EM001","-","","1","2","","1","2022-12-22 08:27:45","2023-01-09 07:59:13"
"396","MF2212034","MC001","-","","1","2","","1","2022-12-22 08:27:49","2023-01-09 07:59:14"
"397","MF2212034","MC002","-","","1","2","","1","2022-12-22 08:27:55","2023-01-09 07:59:15"
"398","MF2212034","MC003","-","","1","2","","1","2022-12-22 08:28:01","2023-01-09 07:59:16"
"399","MF2212034","MC004","-","","1","2","","1","2022-12-22 08:28:05","2023-01-09 07:59:18"
"400","MF2212035","EM001","-","","0","2","","1","2022-12-23 04:03:31","2022-12-23 04:03:31"
"401","MF2212035","LT001","-","","0","2","","1","2022-12-23 04:03:32","2022-12-23 04:03:32"
"402","MF2212035","LT002","-","","0","2","","1","2022-12-23 04:03:34","2022-12-23 04:03:34"
"403","MF2212035","MC001","-","","0","2","","1","2022-12-23 04:03:37","2022-12-23 04:03:37"
"404","MF2212035","MC002","-","","0","2","","1","2022-12-23 04:03:39","2022-12-23 04:03:39"
"405","MF2212035","MC003","-","","0","2","","1","2022-12-23 04:03:41","2022-12-23 04:03:41"
"406","MF2212035","MC004","-","","0","2","","1","2022-12-23 04:03:45","2022-12-23 04:03:45"
"407","MF2212035","MC009","-","","0","8","","1","2022-12-23 04:11:28","2022-12-23 04:11:28"
"408","MF2212035","MC008","-","","0","8","","1","2022-12-23 04:11:30","2022-12-23 04:11:30"
"409","MF2212035","MC007","-","","0","8","","1","2022-12-23 04:11:39","2022-12-23 04:11:39"
"410","MF2212035","MC006","-","","0","8","","1","2022-12-23 04:11:43","2022-12-23 04:11:43"
"411","MF2212035","MC005","-","","0","8","","1","2022-12-23 04:11:53","2022-12-23 04:11:53"
"412","MF2212036","LT001","-","","0","2","","1","2022-12-23 09:36:11","2022-12-23 09:36:11"
"413","MF2212036","LT002","-","","0","2","","1","2022-12-23 09:36:13","2022-12-23 09:36:13"
"414","MF2212036","MC001","-","","0","2","","1","2022-12-23 09:36:16","2022-12-23 09:36:16"
"415","MF2212036","MC002","-","","0","2","","1","2022-12-23 09:36:20","2022-12-23 09:36:20"
"416","MF2212036","MC003","-","","0","2","","1","2022-12-23 09:36:26","2022-12-23 09:36:26"
"417","MF2212036","MC004","-","","0","2","","1","2022-12-23 09:36:31","2022-12-23 09:36:31"
"419","MF2212036","EM001","-","","0","2","","1","2022-12-23 09:36:38","2022-12-23 09:36:38"
"420","MF2212036","MC005","-","","0","8","","1","2022-12-24 04:57:03","2022-12-24 04:57:03"
"421","MF2212036","MC006","-","","0","8","","1","2022-12-24 04:57:06","2022-12-24 04:57:06"
"422","MF2212036","MC007","-","","0","8","","1","2022-12-24 04:57:12","2022-12-24 04:57:12"
"423","MF2212036","MC008","-","","0","8","","1","2022-12-24 04:57:15","2022-12-24 04:57:15"
"424","MF2212036","MC009","-","","0","8","","1","2022-12-24 04:57:19","2022-12-24 04:57:19"
"425","MF2212038","LT001","-","","1","2","","1","2022-12-26 02:53:01","2022-12-26 02:53:08"
"426","MF2212038","LT002","-","","1","2","","1","2022-12-26 02:53:05","2022-12-26 02:53:09"
"427","MF2212038","MC001","-","","1","2","","1","2022-12-26 02:53:12","2022-12-26 02:53:17"
"428","MF2212038","MC002","-","","1","2","","1","2022-12-26 02:53:14","2022-12-26 02:53:18"
"429","MF2212038","MC003","-","","1","2","","1","2022-12-26 02:53:21","2022-12-26 02:53:24"
"430","MF2212038","MC004","-","","1","2","","1","2022-12-26 02:53:27","2022-12-26 02:53:29"
"431","MF2212038","EM001","-","","1","2","","1","2022-12-26 02:53:34","2022-12-26 02:53:36"
"432","MF2212038","MC005","-","","1","8","","1","2022-12-26 04:00:49","2022-12-26 04:00:53"
"433","MF2212038","MC006","-","","1","8","","1","2022-12-26 04:00:57","2022-12-26 04:00:59"
"434","MF2212038","MC007","-","","1","8","","1","2022-12-26 04:01:01","2022-12-26 04:01:03"
"435","MF2212038","MC008","-","","1","8","","1","2022-12-26 04:01:07","2022-12-26 04:01:08"
"436","MF2212038","MC009","-","","1","8","","1","2022-12-26 04:01:12","2022-12-26 04:01:13"
"437","MF2212039","MC001","-","","0","2","","1","2022-12-26 06:07:56","2022-12-26 06:07:56"
"438","MF2212039","MC002","-","","0","2","","1","2022-12-26 06:07:59","2022-12-26 06:07:59"
"439","MF2212039","MC003","-","","0","2","","1","2022-12-26 06:08:01","2022-12-26 06:08:04"
"440","MF2212039","MC004","-","","0","2","","1","2022-12-26 06:08:10","2022-12-26 06:08:10"
"441","MF2212039","EM001","-","","0","2","","1","2022-12-26 06:08:13","2022-12-26 06:08:13"
"442","MF2212039","MC005","-","","0","8","","1","2022-12-26 06:22:30","2022-12-26 06:22:30"
"443","MF2212039","MC006","-","","0","8","","1","2022-12-26 06:22:33","2022-12-26 06:22:33"
"444","MF2212039","MC007","-","","0","8","","1","2022-12-26 06:22:36","2022-12-26 06:22:36"
"445","MF2212039","MC008","-","","0","8","","1","2022-12-26 06:22:39","2022-12-26 06:22:39"
"446","MF2212039","MC009","-","","0","8","","1","2022-12-26 06:22:43","2022-12-26 06:22:43"
"447","MF2212039","LT002","-","","0","2","","1","2022-12-26 06:26:58","2022-12-26 06:26:58"
"448","MF2212039","LT001","-","","0","2","","1","2022-12-26 06:26:59","2022-12-26 06:27:02"
"449","MF2212040","EM001","-","","0","2","","1","2022-12-26 07:13:17","2022-12-26 07:13:17"
"450","MF2212040","LT001","-","","0","2","","1","2022-12-26 07:13:18","2022-12-26 07:13:18"
"451","MF2212040","LT002","-","","0","2","","1","2022-12-26 07:13:25","2022-12-26 07:13:25"
"452","MF2212040","MC001","-","","0","2","","1","2022-12-26 07:13:26","2022-12-26 07:13:26"
"453","MF2212040","MC002","-","","0","2","","1","2022-12-26 07:13:28","2022-12-26 07:13:28"
"454","MF2212040","MC003","-","","0","2","","1","2022-12-26 07:13:29","2022-12-26 07:13:29"
"455","MF2212040","MC004","-","","0","2","","1","2022-12-26 07:13:30","2022-12-26 07:13:33"
"456","MF2212040","MC005","-","","0","8","","1","2022-12-26 07:28:03","2022-12-26 07:28:03"
"457","MF2212040","MC006","-","","0","8","","1","2022-12-26 07:28:06","2022-12-26 07:28:06"
"458","MF2212040","MC007","-","","0","8","","1","2022-12-26 07:28:09","2022-12-26 07:28:09"
"459","MF2212040","MC008","-","","0","8","","1","2022-12-26 07:28:12","2022-12-26 07:28:12"
"460","MF2212040","MC009","-","","0","8","","1","2022-12-26 07:28:14","2022-12-26 07:28:14"
"461","MF2212041","EM001","-","","1","2","","1","2022-12-26 07:29:01","2023-01-04 01:53:11"
"462","MF2212041","LT001","-","","1","2","","1","2022-12-26 07:29:02","2023-01-04 01:53:12"
"463","MF2212041","LT002","-","","1","2","","1","2022-12-26 07:29:04","2023-01-04 01:53:13"
"464","MF2212041","MC001","-","","1","2","","1","2022-12-26 07:29:05","2023-01-04 01:53:14"
"465","MF2212041","MC002","-","","1","2","","1","2022-12-26 07:29:07","2023-01-04 01:53:15"
"466","MF2212041","MC003","-","","1","2","","1","2022-12-26 07:29:09","2023-01-04 01:53:15"
"467","MF2212041","MC004","-","","1","2","","1","2022-12-26 07:29:13","2023-01-04 01:53:16"
"468","MF2212041","MC009","-","","1","8","","1","2022-12-26 07:29:34","2023-01-04 03:03:45"
"469","MF2212041","MC008","-","","1","8","","1","2022-12-26 07:29:36","2023-01-04 03:03:46"
"470","MF2212041","MC007","-","","1","8","","1","2022-12-26 07:29:38","2023-01-04 03:03:46"
"471","MF2212041","MC006","-","","1","8","","1","2022-12-26 07:29:39","2023-01-04 03:03:47"
"472","MF2212041","MC005","-","","1","8","","1","2022-12-26 07:29:42","2023-01-04 03:03:48"
"473","MF2212042","LT001","-","","1","2","","1","2022-12-26 08:28:41","2022-12-26 08:28:43"
"474","MF2212042","LT002","-","","1","2","","1","2022-12-26 08:28:45","2022-12-26 08:28:47"
"475","MF2212042","MC001","-","","1","2","","1","2022-12-26 08:28:50","2022-12-26 08:28:52"
"476","MF2212042","MC002","-","","1","2","","1","2022-12-26 08:28:54","2022-12-26 08:28:55"
"477","MF2212042","MC003","-","","1","2","","1","2022-12-26 08:28:58","2022-12-26 08:29:00"
"478","MF2212042","MC004","-","","1","2","","1","2022-12-26 08:29:03","2022-12-26 08:29:04"
"479","MF2212042","EM001","-","","1","2","","1","2022-12-26 08:29:07","2022-12-26 08:29:08"
"480","MF2212042","MC005","-","","1","8","","1","2022-12-26 08:43:12","2022-12-26 08:43:13"
"481","MF2212042","MC006","-","","1","8","","1","2022-12-26 08:43:26","2022-12-26 08:43:27"
"482","MF2212042","MC007","-","","1","8","","1","2022-12-26 08:43:32","2022-12-26 08:43:33"
"483","MF2212042","MC008","-","","1","8","","1","2022-12-26 08:43:36","2022-12-26 08:43:38"
"484","MF2212042","MC009","-","","1","8","","1","2022-12-26 08:43:40","2022-12-26 08:43:42"
"485","MF2301001","EM001","-","","0","2","","1","2023-01-05 10:13:41","2023-01-05 10:13:41"
"486","MF2301001","LT001","-","","0","2","","1","2023-01-05 10:13:42","2023-01-05 10:13:42"
"487","MF2301001","MC001","-","","0","2","","1","2023-01-05 10:13:45","2023-01-05 10:13:45"
"488","MF2301001","MC002","-","","0","2","","1","2023-01-05 10:13:48","2023-01-05 10:13:48"
"489","MF2301001","MC004","-","","0","2","","1","2023-01-05 10:13:52","2023-01-05 10:13:52"
"490","MF2301001","MC003","-","","0","2","","1","2023-01-05 10:13:53","2023-01-05 10:13:53"
"491","MF2301001","MC009","-","","0","8","","1","2023-01-05 10:18:16","2023-01-05 10:18:16"
"492","MF2301001","MC008","-","","0","8","","1","2023-01-05 10:18:18","2023-01-05 10:18:18"
