"id","formula_masters_id","topic_number","topic_txt","users_id","created_at","updated_at"
"917","MF2402010","9","9.1	บรรจุเนื้อครีมสีขาว (ไม่มีกลิ่น) ลงหลอดพลาสติกสกรีน (สีขาว-เหลือง) ปริมาณ 10 กรัม/หลอด\n9.2	นำจุกใน (สีขาว) กดปิดหลอดพลาสติกสกรีน (สีขาว-เหลือง) ที่บรรจุเนื้อครีมแล้ว ให้แน่นสนิท\n9.3	นำฝาหมุนเปิดปิด (สีขาว) หมุนปิดหลอดพลาสติกสกรีน (สีขาว-เหลือง) ให้แน่นสนิท\n9.4	นำหลอดบรรจุลงกล่อง (สีขาว-เหลือง) โดยให้เอาด้านปลายหลอดลงกล่อง และหันด้านหน้าหลอดไปทางด้านซ้ายของด้านหน้ากล่อง\n9.5	นำโบรชัวร์บรรจุลงกล่อง (สีขาว-เหลือง) \n9.6	นำกล่องที่ผ่านการบรรจุแล้ว ชริ้งฟิล์มขนาด 6 นิ้ว ที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.7	นำกล่องที่ผ่านการชริ้งแล้ว บรรจุลงลังเปลือยใหญ่ ขนาด 28.5(ก)*42.2(ย)*31.5(ส) ซม.","19","2024-02-28 10:11:15","2024-02-28 10:11:15"
"918","MF2402010","6","หลอดพลาสติกสกรีน (สีขาว-เหลือง) , จุกใน (สีขาว) , ฝาหมุนเปิดปิด (สีขาว)","19","2024-02-28 10:11:42","2024-02-28 10:11:42"
"919","MF2402010","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-02-28 10:12:29","2024-02-28 10:12:29"
"920","MF2402010","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-02-28 10:12:34","2024-02-28 10:12:34"
"921","MF2402010","12","-","19","2024-02-28 10:12:41","2024-02-28 10:12:41"
"922","MF2402012","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-02-28 10:15:38","2024-02-28 10:15:38"
"923","MF2402012","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-02-28 10:15:52","2024-02-28 10:15:52"
"924","MF2402012","9","9.1	บรรจุเนื้อครีมสีขาว  (ไม่มีกลิ่น) ลงหลอดพลาสติกสกรีน (สีขาว-เหลือง) ปริมาณ 30 กรัม/หลอด\n9.2	นำจุกใน (สีขาว) กดปิดหลอดพลาสติกสกรีน (สีขาว-เหลือง) ที่บรรจุเนื้อครีมแล้ว ให้แน่นสนิท\n9.3	นำฝาหมุนเปิดปิด (สีขาว) หมุนปิดหลอดพลาสติกสกรีน (สีขาว-เหลือง) ให้แน่นสนิท\n9.4	นำหลอดบรรจุลงกล่อง (สีขาว-เหลือง) โดยให้เอาด้านปลายหลอดลงกล่อง และหันด้านหน้าหลอดไปทางด้านซ้ายของด้านหน้ากล่อง\n9.5	นำโบรชัวร์บรรจุลงกล่อง (สีขาว-เหลือง) \n9.6	นำกล่องที่ผ่านการบรรจุแล้ว ชริ้งฟิล์มขนาด 10 นิ้วที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.7	นำกล่องที่ผ่านการชริ้งแล้ว บรรจุลงลังเปลือยใหญ่ ขนาด 28.5(ก)*42.2(ย)*31.5(ส) ซม.","19","2024-02-28 10:17:25","2024-02-28 10:17:25"
"925","MF2402012","6","หลอดพลาสติกสกรีน (สีขาว-เหลือง) , จุกใน (สีขาว) แบบร่ม , ฝาหมุนเปิดปิด (สีขาว)","19","2024-02-28 10:18:10","2024-02-28 10:18:10"
"926","MF2403001","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-04 03:07:43","2024-03-04 03:07:43"
"927","MF2403001","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-04 03:08:39","2024-03-04 03:08:39"
"928","MF2403001","12","-","19","2024-03-04 03:08:47","2024-03-04 03:08:47"
"929","MF2403002","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-04 09:19:10","2024-03-04 09:19:10"
"930","MF2403002","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-04 09:19:13","2024-03-04 09:19:13"
"931","MF2403003","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-06 02:09:42","2024-03-06 02:09:42"
"932","MF2403003","6","หลอดพลาสติกและฝาพลาสติก สีขาวทึบ","19","2024-03-06 02:09:49","2024-03-06 02:09:49"
"933","MF2403003","9","9.1 บรรจุเนื้อเจลใสลงในหลอด ปริมาณสุทธิ 100 กรัม/หลอด\n9.2 ปิดฝาหมุน (สีขาว) ที่ปากหลอดพลาสติก (สีขาว)\n9.3 ติดฉลาก(ติดด้านหน้าหลอด)\n9.4 บรรจุหลอดลงกล่อง โดยหันด้านหน้าหลอดให้ตรงกับด้านหน้ากล่อง\n9.5 ใส่โบรชัวร์ลงในกล่อง\n9.6 ชริ้งค์ฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน\n9.7 บรรจุลงลังเปลือยใหญ่ ขนาด28.5(ก)*42.2(ย)*31.5(ส) ซม.","19","2024-03-06 02:10:43","2024-03-06 02:10:43"
"934","MF2403003","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-06 02:10:54","2024-03-06 02:10:54"
"935","MF2403004","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-07 03:33:59","2024-03-07 03:33:59"
"936","MF2403004","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-03-07 03:34:05","2024-03-07 03:34:05"
"937","MF2403004","6","ขวดแก้วใสคอสีทอง(สกรีนสีดำ-ทอง) , จุกกันรั่วซึม(สีขาวขุ่น) , แท่งแก้ว , จุกบีบ(สีขาว) , ฝาเกลียว(สีทอง)","19","2024-04-04 04:21:03","2024-04-04 04:21:03"
"938","MF2403004","9","¦\n9.1 นำเนื้อเซรั่ม  กึ่งเเข็งกึ่งเหลว โปร่งใส มีเเผ่นทอง กลิ่น JADORA J011 บรรจุลงขวดแก้วใสคอสีทอง (สกรีนสีดำ-ทอง) ปริมาณ 40 กรัม/ขวด\n9.2 นำจุกกันรั่วซึม (สีขาวขุ่น) กดปิดปากขวดแก้วใสคอสีทอง (สกรีนสีดำ-ทอง) ในแน่นสนิท\n9.3 นำชุดแท่งแก้วใส +จุกบีบ (สีขาว) + ฝาเกลียว (สีทอง) ที่ประกอบเข้าด้วยกันแล้ว หมุนปิดกับขวดแก้วใสคอสีทอง (สกรีนสีดำ-ทอง) ให้แน่นสนิท\n9.4 บรรจุขวดลงกล่อง (สีขาว-ทอง) มีตัวล็อก โดยหันด้านหน้าขวดให้ตรงกับด้านหน้ากล่อง\n9.5 นำกล่องที่ผ่านการบรรจุแล้ว ชริ้งฟิล์มขนาด 12 นิ้ว ที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.6 นำกล่องที่ผ่านการชริ้งแล้ว บรรจุลงลังเปลือยใหญ่ ขนาด 28.50(ก)*42.20(ย)*31.50(ส) ซม.","19","2024-04-04 04:23:38","2024-04-04 04:36:07"
"939","MF2403004","12","-","19","2024-04-04 08:16:07","2024-04-04 08:16:07"
"940","MF2404003","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2024-04-09 03:16:00","2024-04-09 03:16:00"
"941","MF2404003","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2024-04-09 03:16:04","2024-04-09 03:16:04"
